Time,Susceptible,Infected
75.440000,34286027.977617,205713972.022384
75.480000,34286024.235815,205713975.764185
75.520000,34286020.538647,205713979.461354
75.560000,34286016.885579,205713983.114421
75.600000,34286013.276087,205713986.723914
75.640000,34286009.709649,205713990.290352
75.680000,34286006.185752,205713993.814248
75.720000,34286002.703890,205713997.296111
75.760000,34285999.263560,205714000.736441
75.800000,34285995.864267,205714004.135734
75.840000,34285992.505521,205714007.494479
75.880000,34285989.186840,205714010.813161
75.920000,34285985.907745,205714014.092256
75.960000,34285982.667763,205714017.332237
76.000000,34285979.466429,205714020.533571
76.040000,34285976.303282,205714023.696719
76.080000,34285973.177865,205714026.822136
76.120000,34285970.089729,205714029.910272
76.160000,34285967.038429,205714032.961572
76.200000,34285964.023526,205714035.976475
76.240000,34285961.044585,205714038.955416
76.280000,34285958.101178,205714041.898823
76.320000,34285955.192880,205714044.807120
76.360000,34285952.319274,205714047.680727
76.400000,34285949.479944,205714050.520056
76.440000,34285946.674483,205714053.325518
76.480000,34285943.902486,205714056.097514
76.520000,34285941.163555,205714058.836446
76.560000,34285938.457293,205714061.542707
76.600000,34285935.783313,205714064.216687
76.640000,34285933.141229,205714066.858771
76.680000,34285930.530661,205714069.469340
76.720000,34285927.951231,205714072.048769
76.760000,34285925.402570,205714074.597430
76.800000,34285922.884310,205714077.115690
76.840000,34285920.396089,205714079.603912
76.880000,34285917.937548,205714082.062453
76.920000,34285915.508333,205714084.491668
76.960000,34285913.108094,205714086.891907
77.000000,34285910.736485,205714089.263515
77.040000,34285908.393166,205714091.606834
77.080000,34285906.077799,205714093.922201
77.120000,34285903.790050,205714096.209950
77.160000,34285901.529590,205714098.470410
77.200000,34285899.296093,205714100.703907
77.240000,34285897.089239,205714102.910762
77.280000,34285894.908708,205714105.091293
77.320000,34285892.754186,205714107.245814
77.360000,34285890.625365,205714109.374635
77.400000,34285888.521937,205714111.478064
77.440000,34285886.443599,205714113.556402
77.480000,34285884.390052,205714115.609949
77.520000,34285882.361000,205714117.639000
77.560000,34285880.356152,205714119.643849
77.600000,34285878.375217,205714121.624783
77.640000,34285876.417912,205714123.582089
77.680000,34285874.483954,205714125.516046
77.720000,34285872.573065,205714127.426936
77.760000,34285870.684970,205714129.315031
77.800000,34285868.819396,205714131.180605
77.840000,34285866.976075,205714133.023926
77.880000,34285865.154742,205714134.845259
77.920000,34285863.355134,205714136.644867
77.960000,34285861.576993,205714138.423008
78.000000,34285859.820061,205714140.179940
78.040000,34285858.084087,205714141.915914
78.080000,34285856.368820,205714143.631181
78.120000,34285854.674013,205714145.325988
78.160000,34285852.999422,205714147.000579
78.200000,34285851.344806,205714148.655194
78.240000,34285849.709927,205714150.290074
78.280000,34285848.094549,205714151.905451
78.320000,34285846.498440,205714153.501561
78.360000,34285844.921370,205714155.078631
78.400000,34285843.363111,205714156.636890
78.440000,34285841.823440,205714158.176561
78.480000,34285840.302134,205714159.697867
78.520000,34285838.798975,205714161.201026
78.560000,34285837.313746,205714162.686255
78.600000,34285835.846233,205714164.153768
78.640000,34285834.396225,205714165.603775
78.680000,34285832.963513,205714167.036487
78.720000,34285831.547891,205714168.452109
78.760000,34285830.149155,205714169.850845
78.800000,34285828.767104,205714171.232897
78.840000,34285827.401537,205714172.598463
78.880000,34285826.052260,205714173.947741
78.920000,34285824.719077,205714175.280923
78.960000,34285823.401797,205714176.598203
79.000000,34285822.100230,205714177.899771
79.040000,34285820.814188,205714179.185813
79.080000,34285819.543486,205714180.456514
79.120000,34285818.287942,205714181.712058
79.160000,34285817.047374,205714182.952626
79.200000,34285815.821604,205714184.178396
79.240000,34285814.610456,205714185.389545
79.280000,34285813.413754,205714186.586247
79.320000,34285812.231327,205714187.768674
79.360000,34285811.063004,205714188.936997
79.400000,34285809.908617,205714190.091383
79.440000,34285808.768000,205714191.232000
79.480000,34285807.640989,205714192.359012
79.520000,34285806.527421,205714193.472580
79.560000,34285805.427136,205714194.572865
79.600000,34285804.339975,205714195.660025
79.640000,34285803.265783,205714196.734218
79.680000,34285802.204403,205714197.795597
79.720000,34285801.155684,205714198.844316
79.760000,34285800.119475,205714199.880526
79.800000,34285799.095626,205714200.904375
79.840000,34285798.083989,205714201.916012
79.880000,34285797.084420,205714202.915581
79.920000,34285796.096773,205714203.903227
79.960000,34285795.120908,205714204.879093
80.000000,34285794.156683,205714205.843318
80.040000,34285793.203959,205714206.796041
80.080000,34285792.262600,205714207.737400
80.120000,34285791.332470,205714208.667531
80.160000,34285790.413434,205714209.586566
80.200000,34285789.505361,205714210.494639
80.240000,34285788.608120,205714211.391880
80.280000,34285787.721581,205714212.278419
80.320000,34285786.845618,205714213.154383
80.360000,34285785.980103,205714214.019898
80.400000,34285785.124912,205714214.875089
80.440000,34285784.279922,205714215.720079
80.480000,34285783.445011,205714216.554990
80.520000,34285782.620059,205714217.379941
80.560000,34285781.804948,205714218.195053
80.600000,34285780.999559,205714219.000441
80.640000,34285780.203778,205714219.796223
80.680000,34285779.417488,205714220.582512
80.720000,34285778.640578,205714221.359423
80.760000,34285777.872935,205714222.127066
80.800000,34285777.114449,205714222.885552
80.840000,34285776.365010,205714223.634991
80.880000,34285775.624510,205714224.375490
80.920000,34285774.892844,205714225.107157
80.960000,34285774.169905,205714225.830096
81.000000,34285773.455589,205714226.544412
81.040000,34285772.749794,205714227.250207
81.080000,34285772.052418,205714227.947583
81.120000,34285771.363360,205714228.636640
81.160000,34285770.682522,205714229.317479
81.200000,34285770.009805,205714229.990196
81.240000,34285769.345112,205714230.654889
81.280000,34285768.688348,205714231.311653
81.320000,34285768.039418,205714231.960583
81.360000,34285767.398228,205714232.601772
81.400000,34285766.764687,205714233.235314
81.440000,34285766.138703,205714233.861298
81.480000,34285765.520186,205714234.479815
81.520000,34285764.909047,205714235.090954
81.560000,34285764.305197,205714235.694804
81.600000,34285763.708550,205714236.291450
81.640000,34285763.119021,205714236.880980
81.680000,34285762.536523,205714237.463477
81.720000,34285761.960974,205714238.039027
81.760000,34285761.392290,205714238.607711
81.800000,34285760.830389,205714239.169612
81.840000,34285760.275191,205714239.724810
81.880000,34285759.726615,205714240.273385
81.920000,34285759.184583,205714240.815417
81.960000,34285758.649017,205714241.350984
82.000000,34285758.119839,205714241.880162
82.040000,34285757.596973,205714242.403028
82.080000,34285757.080344,205714242.919657
82.120000,34285756.569877,205714243.430123
82.160000,34285756.065500,205714243.934501
82.200000,34285755.567139,205714244.432862
82.240000,34285755.074722,205714244.925279
82.280000,34285754.588179,205714245.411821
82.320000,34285754.107440,205714245.892561
82.360000,34285753.632435,205714246.367566
82.400000,34285753.163096,205714246.836905
82.440000,34285752.699356,205714247.300645
82.480000,34285752.241147,205714247.758854
82.520000,34285751.788404,205714248.211597
82.560000,34285751.341061,205714248.658940
82.600000,34285750.899054,205714249.100947
82.640000,34285750.462320,205714249.537681
82.680000,34285750.030795,205714249.969206
82.720000,34285749.604417,205714250.395583
82.760000,34285749.183126,205714250.816875
82.800000,34285748.766859,205714251.233141
82.840000,34285748.355559,205714251.644442
82.880000,34285747.949164,205714252.050837
82.920000,34285747.547617,205714252.452384
82.960000,34285747.150859,205714252.849142
83.000000,34285746.758834,205714253.241166
83.040000,34285746.371486,205714253.628515
83.080000,34285745.988757,205714254.011243
83.120000,34285745.610594,205714254.389406
83.160000,34285745.236942,205714254.763058
83.200000,34285744.867747,205714255.132253
83.240000,34285744.502956,205714255.497045
83.280000,34285744.142516,205714255.857485
83.320000,34285743.786376,205714256.213625
83.360000,34285743.434483,205714256.565517
83.400000,34285743.086789,205714256.913212
83.440000,34285742.743241,205714257.256760
83.480000,34285742.403792,205714257.596209
83.520000,34285742.068391,205714257.931610
83.560000,34285741.736991,205714258.263009
83.600000,34285741.409545,205714258.590456
83.640000,34285741.086004,205714258.913997
83.680000,34285740.766322,205714259.233678
83.720000,34285740.450454,205714259.549546
83.760000,34285740.138354,205714259.861647
83.800000,34285739.829976,205714260.170025
83.840000,34285739.525277,205714260.474724
83.880000,34285739.224212,205714260.775789
83.920000,34285738.926739,205714261.073262
83.960000,34285738.632813,205714261.367187
84.000000,34285738.342394,205714261.657606
84.040000,34285738.055439,205714261.944561
84.080000,34285737.771907,205714262.228093
84.120000,34285737.491757,205714262.508243
84.160000,34285737.214949,205714262.785052
84.200000,34285736.941442,205714263.058558
84.240000,34285736.671198,205714263.328802
84.280000,34285736.404178,205714263.595823
84.320000,34285736.140343,205714263.859658
84.360000,34285735.879654,205714264.120346
84.400000,34285735.622076,205714264.377925
84.440000,34285735.367569,205714264.632431
84.480000,34285735.116099,205714264.883902
84.520000,34285734.867628,205714265.132372
84.560000,34285734.622121,205714265.377879
84.600000,34285734.379543,205714265.620458
84.640000,34285734.139858,205714265.860143
84.680000,34285733.903032,205714266.096969
84.720000,34285733.669031,205714266.330970
84.760000,34285733.437821,205714266.562179
84.800000,34285733.209369,205714266.790631
84.840000,34285732.983643,205714267.016358
84.880000,34285732.760608,205714267.239392
84.920000,34285732.540235,205714267.459766
84.960000,34285732.322489,205714267.677511
85.000000,34285732.107342,205714267.892659
85.040000,34285731.894760,205714268.105241
85.080000,34285731.684714,205714268.315286
85.120000,34285731.477174,205714268.522826
85.160000,34285731.272110,205714268.727891
85.200000,34285731.069491,205714268.930510
85.240000,34285730.869289,205714269.130711
85.280000,34285730.671476,205714269.328525
85.320000,34285730.476022,205714269.523979
85.360000,34285730.282899,205714269.717102
85.400000,34285730.092080,205714269.907921
85.440000,34285729.903537,205714270.096464
85.480000,34285729.717243,205714270.282757
85.520000,34285729.533172,205714270.466829
85.560000,34285729.351296,205714270.648705
85.600000,34285729.171589,205714270.828412
85.640000,34285728.994026,205714271.005975
85.680000,34285728.818581,205714271.181420
85.720000,34285728.645229,205714271.354772
85.760000,34285728.473944,205714271.526056
85.800000,34285728.304703,205714271.695298
85.840000,34285728.137481,205714271.862520
85.880000,34285727.972253,205714272.027748
85.920000,34285727.808996,205714272.191005
85.960000,34285727.647686,205714272.352314
86.000000,34285727.488301,205714272.511700
86.040000,34285727.330817,205714272.669184
86.080000,34285727.175211,205714272.824790
86.120000,34285727.021461,205714272.978539
86.160000,34285726.869546,205714273.130455
86.200000,34285726.719442,205714273.280559
86.240000,34285726.571129,205714273.428872
86.280000,34285726.424585,205714273.575416
86.320000,34285726.279789,205714273.720212
86.360000,34285726.136720,205714273.863280
86.400000,34285725.995358,205714274.004642
86.440000,34285725.855682,205714274.144318
86.480000,34285725.717672,205714274.282328
86.520000,34285725.581309,205714274.418692
86.560000,34285725.446572,205714274.553429
86.600000,34285725.313442,205714274.686559
86.640000,34285725.181900,205714274.818101
86.680000,34285725.051927,205714274.948074
86.720000,34285724.923504,205714275.076496
86.760000,34285724.796614,205714275.203387
86.800000,34285724.671237,205714275.328764
86.840000,34285724.547355,205714275.452645
86.880000,34285724.424952,205714275.575049
86.920000,34285724.304008,205714275.695993
86.960000,34285724.184507,205714275.815494
87.000000,34285724.066431,205714275.933570
87.040000,34285723.949764,205714276.050237
87.080000,34285723.834488,205714276.165512
87.120000,34285723.720588,205714276.279413
87.160000,34285723.608046,205714276.391955
87.200000,34285723.496847,205714276.503154
87.240000,34285723.386974,205714276.613027
87.280000,34285723.278411,205714276.721590
87.320000,34285723.171144,205714276.828857
87.360000,34285723.065156,205714276.934845
87.400000,34285722.960432,205714277.039569
87.440000,34285722.856957,205714277.143043
87.480000,34285722.754717,205714277.245283
87.520000,34285722.653697,205714277.346304
87.560000,34285722.553881,205714277.446120
87.600000,34285722.455256,205714277.544745
87.640000,34285722.357807,205714277.642194
87.680000,34285722.261521,205714277.738480
87.720000,34285722.166383,205714277.833617
87.760000,34285722.072380,205714277.927620
87.800000,34285721.979499,205714278.020502
87.840000,34285721.887725,205714278.112276
